Role,Education,Experience,Salary,Role_Encoded,Education_Encoded
Cashier,PhD,6,626300.0,11,2
Cashier,Bachelor's,12,777900.0,11,0
Cashier,Master's,8,636800.0,11,1
Cashier,PhD,22,3878100.0,11,2
Cashier,Bachelor's,8,503700.0,11,0
Cashier,PhD,2,397000.0,11,2
Cashier,PhD,30,9584400.0,11,2
Cashier,PhD,14,1565200.0,11,2
Cashier,Bachelor's,19,1718400.0,11,0
Cashier,Bachelor's,17,1376200.0,11,0
Cashier,Master's,6,511800.0,11,1
Cashier,Bachelor's,23,2703700.0,11,0
Cashier,Master's,7,577900.0,11,1
Cashier,PhD,5,576700.0,11,2
Cashier,Master's,9,723200.0,11,1
Cashier,Bachelor's,18,1546400.0,11,0
Cashier,Master's,20,2510300.0,11,1
Cashier,PhD,11,1114600.0,11,2
Cashier,Master's,19,2244800.0,11,1
Cashier,Bachelor's,10,618400.0,11,0
Cashier,PhD,22,3873900.0,11,2
Cashier,Master's,25,4424900.0,11,1
Cashier,Master's,15,1426000.0,11,1
Cashier,PhD,18,2459000.0,11,2
Cashier,PhD,10,1008100.0,11,2
Cashier,Master's,6,521400.0,11,1
Cashier,Master's,27,5539300.0,11,1
Cashier,Master's,26,4953600.0,11,1
Cashier,Master's,13,1126400.0,11,1
Cashier,Master's,25,4416800.0,11,1
Cashier,PhD,0,325600.0,11,2
Cashier,Master's,16,1591300.0,11,1
Cashier,Master's,23,3520200.0,11,1
Cashier,Bachelor's,21,2167700.0,11,0
Cashier,Master's,13,1144600.0,11,1
Cashier,Bachelor's,3,283800.0,11,0
Cashier,Bachelor's,8,487900.0,11,0
Cashier,Master's,10,805900.0,11,1
Cashier,PhD,8,794700.0,11,2
Cashier,PhD,6,627600.0,11,2
Cashier,Bachelor's,15,1093400.0,11,0
Cashier,Bachelor's,25,3406200.0,11,0
Cashier,Master's,29,6955200.0,11,1
Cashier,Master's,29,6953300.0,11,1
Call Center Representative,PhD,19,4128400.0,10,2
Call Center Representative,Bachelor's,3,420100.0,10,0
Call Center Representative,Bachelor's,24,4548000.0,10,0
Call Center Representative,Master's,18,2998200.0,10,1
Call Center Representative,Bachelor's,27,6402300.0,10,0
Call Center Representative,Master's,0,391900.0,10,1
Call Center Representative,Master's,20,3770000.0,10,1
Call Center Representative,PhD,24,7283600.0,10,2
Call Center Representative,Bachelor's,8,743000.0,10,0
Call Center Representative,PhD,6,942400.0,10,2
Call Center Representative,PhD,11,1675800.0,10,2
Call Center Representative,PhD,1,536700.0,10,2
Call Center Representative,PhD,8,1183400.0,10,2
Call Center Representative,PhD,27,10231100.0,10,2
Call Center Representative,Master's,4,618200.0,10,1
Call Center Representative,Bachelor's,25,5096700.0,10,0
Call Center Representative,Master's,3,550100.0,10,1
Call Center Representative,Master's,3,546400.0,10,1
Call Center Representative,Bachelor's,27,6403700.0,10,0
Call Center Representative,Master's,9,1083600.0,10,1
Call Center Representative,Bachelor's,28,7169200.0,10,0
Call Center Representative,PhD,17,3287200.0,10,2
Call Center Representative,Bachelor's,6,603000.0,10,0
Call Center Representative,Bachelor's,19,2589600.0,10,0
Call Center Representative,Master's,22,4720000.0,10,1
Call Center Representative,Bachelor's,9,837700.0,10,0
Call Center Representative,Master's,19,3350800.0,10,1
Call Center Representative,PhD,16,2938100.0,10,2
Call Center Representative,PhD,22,5805000.0,10,2
Call Center Representative,Bachelor's,1,334500.0,10,0
Call Center Representative,Bachelor's,13,1307900.0,10,0
Call Center Representative,PhD,28,11462600.0,10,2
Call Center Representative,PhD,30,14382000.0,10,2
Call Center Representative,Master's,4,620000.0,10,1
Call Center Representative,Master's,29,10433300.0,10,1
Call Center Representative,Bachelor's,1,333900.0,10,0
Call Center Representative,Bachelor's,0,302200.0,10,0
Call Center Representative,PhD,11,1673400.0,10,2
Call Center Representative,Master's,1,439800.0,10,1
Call Center Representative,Master's,9,1078700.0,10,1
Call Center Representative,Bachelor's,20,2897700.0,10,0
Call Center Representative,PhD,20,4628000.0,10,2
Call Center Representative,Master's,13,1695400.0,10,1
Call Center Representative,Master's,26,7417600.0,10,1
Call Center Representative,PhD,20,4633600.0,10,2
Call Center Representative,Master's,24,5911400.0,10,1
Call Center Representative,Master's,9,1082000.0,10,1
Call Center Representative,Master's,18,3007500.0,10,1
Call Center Representative,PhD,9,1331500.0,10,2
Call Center Representative,Master's,13,1691900.0,10,1
Supply Chain Manager,Master's,14,6358700.0,64,1
Supply Chain Manager,Master's,24,19724800.0,64,1
Supply Chain Manager,PhD,6,3148700.0,64,2
Supply Chain Manager,Bachelor's,24,15180200.0,64,0
Supply Chain Manager,Master's,1,1458700.0,64,1
Supply Chain Manager,PhD,8,3962000.0,64,2
Supply Chain Manager,Bachelor's,30,29952300.0,64,0
Supply Chain Manager,PhD,8,3967300.0,64,2
Supply Chain Manager,Master's,5,2294000.0,64,1
Supply Chain Manager,Bachelor's,8,2472600.0,64,0
Supply Chain Manager,Bachelor's,8,2476300.0,64,0
Supply Chain Manager,Master's,9,3601000.0,64,1
Supply Chain Manager,PhD,10,4969000.0,64,2
Supply Chain Manager,PhD,28,38220300.0,64,2
Supply Chain Manager,Bachelor's,2,1260700.0,64,0
Supply Chain Manager,Master's,1,1455600.0,64,1
Supply Chain Manager,Bachelor's,21,10804500.0,64,0
Supply Chain Manager,Bachelor's,30,29967000.0,64,0
Supply Chain Manager,Bachelor's,18,7691700.0,64,0
Supply Chain Manager,PhD,2,2011900.0,64,2
Supply Chain Manager,PhD,21,17289600.0,64,2
Supply Chain Manager,PhD,8,3958500.0,64,2
Supply Chain Manager,Master's,29,34776600.0,64,1
Supply Chain Manager,PhD,19,13780100.0,64,2
Supply Chain Manager,PhD,20,15429800.0,64,2
Supply Chain Manager,PhD,11,5563000.0,64,2
Supply Chain Manager,Master's,14,6354700.0,64,1
Supply Chain Manager,PhD,20,15435300.0,64,2
Supply Chain Manager,PhD,12,6227700.0,64,2
Supply Chain Manager,Bachelor's,12,3903700.0,64,0
Supply Chain Manager,Master's,5,2291900.0,64,1
Supply Chain Manager,Master's,18,10007800.0,64,1
Supply Chain Manager,PhD,16,9798700.0,64,2
Supply Chain Manager,Bachelor's,1,1118700.0,64,0
Supply Chain Manager,Master's,29,34779700.0,64,1
Supply Chain Manager,Bachelor's,13,4360600.0,64,0
Supply Chain Manager,Bachelor's,15,5474000.0,64,0
Supply Chain Manager,Bachelor's,23,13549400.0,64,0
Supply Chain Manager,Master's,29,34777000.0,64,1
Supply Chain Manager,Master's,16,7968000.0,64,1
Supply Chain Manager,PhD,7,3536700.0,64,2
Supply Chain Manager,Master's,15,7111100.0,64,1
Supply Chain Manager,PhD,20,15429700.0,64,2
Supply Chain Manager,Bachelor's,18,7682700.0,64,0
Supply Chain Manager,Master's,0,1298900.0,64,1
Supply Chain Manager,PhD,13,6986700.0,64,2
Supply Chain Manager,Master's,0,1298600.0,64,1
Supply Chain Manager,PhD,19,13786000.0,64,2
Supply Chain Manager,Master's,13,5681900.0,64,1
Supply Chain Manager,Bachelor's,21,10808900.0,64,0
Logistics Coordinator,PhD,28,19110600.0,41,2
Logistics Coordinator,Master's,23,8811700.0,41,1
Logistics Coordinator,Bachelor's,18,3845800.0,41,0
Logistics Coordinator,Bachelor's,13,2174800.0,41,0
Logistics Coordinator,Bachelor's,1,565300.0,41,0
Logistics Coordinator,Bachelor's,24,7588900.0,41,0
Logistics Coordinator,Master's,15,3559500.0,41,1
Logistics Coordinator,Bachelor's,21,5403900.0,41,0
Logistics Coordinator,PhD,5,1404600.0,41,2
Logistics Coordinator,Master's,16,3973400.0,41,1
Logistics Coordinator,PhD,14,3913300.0,41,2
Logistics Coordinator,PhD,16,4898400.0,41,2
Logistics Coordinator,Bachelor's,6,982300.0,41,0
Logistics Coordinator,PhD,2,1011300.0,41,2
Logistics Coordinator,PhD,4,1260300.0,41,2
Logistics Coordinator,Bachelor's,2,623800.0,41,0
Logistics Coordinator,Bachelor's,25,8501900.0,41,0
Logistics Coordinator,PhD,22,9674600.0,41,2
Logistics Coordinator,PhD,20,7720800.0,41,2
Logistics Coordinator,Master's,30,19469700.0,41,1
Logistics Coordinator,PhD,8,1976800.0,41,2
Logistics Coordinator,PhD,10,2492700.0,41,2
Logistics Coordinator,Master's,3,907900.0,41,1
Logistics Coordinator,Bachelor's,9,1384800.0,41,0
Logistics Coordinator,Master's,8,1614900.0,41,1
Logistics Coordinator,Master's,17,4462200.0,41,1
Logistics Coordinator,Master's,11,2264100.0,41,1
Logistics Coordinator,PhD,8,1973000.0,41,2
Logistics Coordinator,Master's,17,4462100.0,41,1
Logistics Coordinator,Bachelor's,13,2184900.0,41,0
Logistics Coordinator,Bachelor's,16,3070500.0,41,0
Logistics Coordinator,Bachelor's,8,1237800.0,41,0
Logistics Coordinator,PhD,18,6142800.0,41,2
Logistics Coordinator,Master's,15,3542200.0,41,1
Logistics Coordinator,Bachelor's,1,562000.0,41,0
Logistics Coordinator,Master's,24,9864800.0,41,1
Logistics Coordinator,PhD,25,13597500.0,41,2
Logistics Coordinator,Bachelor's,23,6767600.0,41,0
Logistics Coordinator,PhD,22,9674800.0,41,2
Logistics Coordinator,Master's,26,12368100.0,41,1
Logistics Coordinator,Master's,2,813700.0,41,1
Logistics Coordinator,PhD,3,1124000.0,41,2
Logistics Coordinator,Master's,30,19477200.0,41,1
Logistics Coordinator,PhD,0,797100.0,41,2
Logistics Coordinator,Bachelor's,25,8495800.0,41,0
Logistics Coordinator,PhD,12,3122900.0,41,2
Logistics Coordinator,Master's,27,13861600.0,41,1
Logistics Coordinator,PhD,26,15229900.0,41,2
Logistics Coordinator,Master's,14,3184800.0,41,1
Logistics Coordinator,Bachelor's,16,3064600.0,41,0
Warehouse Manager,PhD,11,3333900.0,72,2
Warehouse Manager,Bachelor's,17,4113800.0,72,0
Warehouse Manager,PhD,5,1691100.0,72,2
Warehouse Manager,Bachelor's,9,1654000.0,72,0
Warehouse Manager,Master's,15,4268200.0,72,1
Warehouse Manager,PhD,14,4690700.0,72,2
Warehouse Manager,Bachelor's,19,5164300.0,72,0
Warehouse Manager,PhD,8,2382000.0,72,2
Warehouse Manager,PhD,9,2658900.0,72,2
Warehouse Manager,Bachelor's,28,14332000.0,72,0
Warehouse Manager,Master's,23,10566900.0,72,1
Warehouse Manager,Bachelor's,15,3284900.0,72,0
Warehouse Manager,Master's,16,4775200.0,72,1
Warehouse Manager,Master's,6,1539200.0,72,1
Warehouse Manager,Master's,25,13266600.0,72,1
Warehouse Manager,PhD,21,10384700.0,72,2
Warehouse Manager,Master's,10,2424200.0,72,1
Warehouse Manager,PhD,8,2381700.0,72,2
Warehouse Manager,Bachelor's,25,10196300.0,72,0
Warehouse Manager,Bachelor's,2,757000.0,72,0
Warehouse Manager,PhD,23,13010300.0,72,2
Warehouse Manager,Bachelor's,0,605000.0,72,0
Warehouse Manager,PhD,0,956000.0,72,2
Warehouse Manager,Master's,14,3807200.0,72,1
Warehouse Manager,Master's,18,5984000.0,72,1
Warehouse Manager,Bachelor's,4,950900.0,72,0
Warehouse Manager,Master's,5,1383500.0,72,1
Warehouse Manager,PhD,18,7376300.0,72,2
Warehouse Manager,Bachelor's,26,11419300.0,72,0
Warehouse Manager,Master's,27,16635000.0,72,1
Warehouse Manager,Master's,23,10576300.0,72,1
Warehouse Manager,Master's,18,5995400.0,72,1
Warehouse Manager,Master's,12,3038900.0,72,1
Warehouse Manager,Bachelor's,3,835600.0,72,0
Warehouse Manager,Bachelor's,28,14329500.0,72,0
Warehouse Manager,Bachelor's,30,17966000.0,72,0
Warehouse Manager,PhD,14,4690200.0,72,2
Warehouse Manager,Master's,25,13258700.0,72,1
Warehouse Manager,PhD,26,18284900.0,72,2
Warehouse Manager,Bachelor's,15,3266400.0,72,0
Warehouse Manager,PhD,2,1198800.0,72,2
Warehouse Manager,PhD,14,4692200.0,72,2
Warehouse Manager,Master's,17,5359400.0,72,1
Warehouse Manager,PhD,9,2668900.0,72,2
Warehouse Manager,Master's,13,3402300.0,72,1
Warehouse Manager,Bachelor's,22,7262600.0,72,0
Warehouse Manager,PhD,6,1892600.0,72,2
Warehouse Manager,PhD,23,13017700.0,72,2
Warehouse Manager,Master's,24,11841300.0,72,1
Warehouse Manager,PhD,10,2984100.0,72,2
Procurement Specialist,Bachelor's,24,10627300.0,54,0
Procurement Specialist,Bachelor's,10,2174300.0,54,0
Procurement Specialist,Bachelor's,25,11899500.0,54,0
Procurement Specialist,Bachelor's,28,16721800.0,54,0
Procurement Specialist,PhD,27,23886900.0,54,2
Procurement Specialist,Bachelor's,2,876400.0,54,0
Procurement Specialist,Master's,22,11013800.0,54,1
Procurement Specialist,Master's,23,12329300.0,54,1
Procurement Specialist,Master's,15,4981400.0,54,1
Procurement Specialist,PhD,4,1757200.0,54,2
Procurement Specialist,Master's,29,24346700.0,54,1
Procurement Specialist,Master's,0,912000.0,54,1
Procurement Specialist,Bachelor's,24,10624000.0,54,0
Procurement Specialist,Master's,10,2828200.0,54,1
Procurement Specialist,Master's,26,17323300.0,54,1
Procurement Specialist,PhD,25,19040400.0,54,2
Procurement Specialist,Bachelor's,12,2723900.0,54,0
Procurement Specialist,Bachelor's,21,7568100.0,54,0
Procurement Specialist,Master's,12,3551200.0,54,1
Procurement Specialist,Bachelor's,14,3416900.0,54,0
Procurement Specialist,PhD,17,7680000.0,54,2
Procurement Specialist,Master's,4,1422400.0,54,1
Procurement Specialist,Master's,3,1274400.0,54,1
Procurement Specialist,Bachelor's,0,709400.0,54,0
Procurement Specialist,Bachelor's,14,3418900.0,54,0
Procurement Specialist,Bachelor's,26,13328800.0,54,0
Procurement Specialist,Bachelor's,4,1101600.0,54,0
Procurement Specialist,Bachelor's,15,3824200.0,54,0
Procurement Specialist,Bachelor's,14,3411100.0,54,0
Procurement Specialist,Master's,24,13816000.0,54,1
Procurement Specialist,Bachelor's,24,10630500.0,54,0
Procurement Specialist,PhD,16,6875000.0,54,2
Procurement Specialist,PhD,27,23885200.0,54,2
Procurement Specialist,Bachelor's,23,9486200.0,54,0
Procurement Specialist,Bachelor's,27,14923000.0,54,0
Procurement Specialist,Bachelor's,11,2427700.0,54,0
Procurement Specialist,Master's,2,1140600.0,54,1
Procurement Specialist,Bachelor's,17,4815400.0,54,0
Procurement Specialist,Bachelor's,13,3062000.0,54,0
Procurement Specialist,PhD,22,13550700.0,54,2
Procurement Specialist,Master's,23,12329000.0,54,1
Procurement Specialist,Bachelor's,21,7572600.0,54,0
Procurement Specialist,Bachelor's,29,18734400.0,54,0
Procurement Specialist,Master's,18,6997000.0,54,1
Procurement Specialist,PhD,21,12103800.0,54,2
Procurement Specialist,PhD,11,3891800.0,54,2
Procurement Specialist,Master's,30,27265800.0,54,1
Procurement Specialist,Bachelor's,2,876300.0,54,0
Procurement Specialist,Bachelor's,28,16712500.0,54,0
Procurement Specialist,PhD,3,1570100.0,54,2
Chef,PhD,19,8270500.0,12,2
Chef,Master's,21,8437500.0,12,1
Chef,PhD,30,28756400.0,12,2
Chef,PhD,8,2375900.0,12,2
Chef,Master's,21,8432500.0,12,1
Chef,PhD,4,1514000.0,12,2
Chef,Master's,16,4776900.0,12,1
Chef,Master's,21,8429700.0,12,1
Chef,PhD,25,16316200.0,12,2
Chef,PhD,4,1506100.0,12,2
Chef,Master's,16,4778200.0,12,1
Chef,Bachelor's,12,2340000.0,12,0
Chef,PhD,28,22930100.0,12,2
Chef,Master's,11,2710000.0,12,1
Chef,PhD,29,25675200.0,12,2
Chef,PhD,23,13011600.0,12,2
Chef,PhD,29,25687700.0,12,2
Chef,Bachelor's,18,4605500.0,12,0
Chef,Bachelor's,21,6491500.0,12,0
Chef,PhD,30,28764500.0,12,2
Chef,Bachelor's,13,2627400.0,12,0
Chef,Bachelor's,15,3279400.0,12,0
Chef,Master's,13,3394700.0,12,1
Chef,PhD,15,5256100.0,12,2
Chef,PhD,16,5886700.0,12,2
Chef,Bachelor's,8,1488900.0,12,0
Chef,Master's,16,4785100.0,12,1
Chef,Master's,29,20873800.0,12,1
Chef,Bachelor's,10,1866800.0,12,0
Chef,Master's,23,10565300.0,12,1
Chef,PhD,24,14564200.0,12,2
Chef,PhD,12,3749500.0,12,2
Chef,Bachelor's,20,5793200.0,12,0
Chef,PhD,19,8262600.0,12,2
Chef,PhD,28,22927500.0,12,2
Chef,PhD,4,1509800.0,12,2
Chef,Master's,27,16628900.0,12,1
Chef,PhD,16,5872900.0,12,2
Chef,PhD,9,2668400.0,12,2
Chef,Master's,0,786100.0,12,1
Chef,PhD,20,9266900.0,12,2
Chef,Bachelor's,2,751300.0,12,0
Chef,PhD,4,1509200.0,12,2
Chef,Master's,26,14858800.0,12,1
Chef,Bachelor's,21,6485200.0,12,0
Chef,Bachelor's,22,7262500.0,12,0
Chef,Bachelor's,4,944600.0,12,0
Chef,Bachelor's,25,10195000.0,12,0
Chef,PhD,5,1696800.0,12,2
Chef,PhD,22,11617700.0,12,2
Hotel Manager,PhD,0,1279600.0,36,2
Hotel Manager,Master's,16,6376600.0,36,1
Hotel Manager,Master's,13,4535700.0,36,1
Hotel Manager,Bachelor's,12,3117300.0,36,0
Hotel Manager,Master's,16,6377300.0,36,1
Hotel Manager,PhD,0,1281700.0,36,2
Hotel Manager,Bachelor's,28,19100800.0,36,0
Hotel Manager,PhD,24,19423300.0,36,2
Hotel Manager,Master's,0,1050500.0,36,1
Hotel Manager,Master's,8,2574800.0,36,1
Hotel Manager,PhD,12,4976900.0,36,2
Hotel Manager,Master's,16,6372200.0,36,1
Hotel Manager,PhD,22,15483500.0,36,2
Hotel Manager,Master's,0,1044200.0,36,1
Hotel Manager,Bachelor's,23,10848200.0,36,0
Hotel Manager,PhD,21,13831000.0,36,2
Hotel Manager,Bachelor's,28,19104400.0,36,0
Hotel Manager,Bachelor's,6,1575200.0,36,0
Hotel Manager,Bachelor's,4,1259700.0,36,0
Hotel Manager,Bachelor's,0,787200.0,36,0
Hotel Manager,Bachelor's,4,1255600.0,36,0
Hotel Manager,Bachelor's,3,1127400.0,36,0
Hotel Manager,PhD,21,13829700.0,36,2
Hotel Manager,Bachelor's,12,3121700.0,36,0
Hotel Manager,PhD,23,17348300.0,36,2
Hotel Manager,Master's,30,31153800.0,36,1
Hotel Manager,Master's,11,3621700.0,36,1
Hotel Manager,PhD,25,21763600.0,36,2
Hotel Manager,Bachelor's,9,2226800.0,36,0
Hotel Manager,Master's,28,24841400.0,36,1
Hotel Manager,PhD,1,1439800.0,36,2
Hotel Manager,Bachelor's,1,907200.0,36,0
Hotel Manager,PhD,15,7006200.0,36,2
Hotel Manager,Bachelor's,6,1571300.0,36,0
Hotel Manager,Master's,4,1630300.0,36,1
Hotel Manager,Master's,18,7995400.0,36,1
Hotel Manager,Master's,19,8960800.0,36,1
Hotel Manager,PhD,22,15485800.0,36,2
Hotel Manager,PhD,17,8797200.0,36,2
Hotel Manager,Bachelor's,30,23963100.0,36,0
Hotel Manager,Bachelor's,12,3119200.0,36,0
Hotel Manager,Master's,25,17689900.0,36,1
Hotel Manager,Master's,2,1297300.0,36,1
Hotel Manager,PhD,22,15494700.0,36,2
Hotel Manager,Bachelor's,11,2787800.0,36,0
Hotel Manager,Bachelor's,5,1407500.0,36,0
Hotel Manager,Master's,1,1168200.0,36,1
Hotel Manager,Master's,0,1029200.0,36,1
Hotel Manager,Master's,15,5700800.0,36,1
Hotel Manager,PhD,19,11027500.0,36,2
Travel Consultant,Bachelor's,15,2196500.0,69,0
Travel Consultant,Bachelor's,8,986200.0,69,0
Travel Consultant,PhD,16,3911500.0,69,2
Travel Consultant,Master's,28,12418500.0,69,1
Travel Consultant,PhD,0,642500.0,69,2
Travel Consultant,Master's,16,3191600.0,69,1
Travel Consultant,Master's,0,524700.0,69,1
Travel Consultant,Master's,17,3564200.0,69,1
Travel Consultant,Bachelor's,30,11982500.0,69,0
Travel Consultant,Bachelor's,6,792700.0,69,0
Travel Consultant,PhD,15,3504000.0,69,2
Travel Consultant,Master's,10,1616200.0,69,1
Travel Consultant,Bachelor's,30,11981200.0,69,0
Travel Consultant,Bachelor's,15,2189300.0,69,0
Travel Consultant,Bachelor's,4,629100.0,69,0
Travel Consultant,Bachelor's,11,1393700.0,69,0
Travel Consultant,Bachelor's,2,502400.0,69,0
Travel Consultant,Master's,23,7057000.0,69,1
Travel Consultant,Bachelor's,8,985800.0,69,0
Travel Consultant,PhD,3,898000.0,69,2
Travel Consultant,Bachelor's,16,2457200.0,69,0
Travel Consultant,Bachelor's,13,1745800.0,69,0
Travel Consultant,PhD,22,7745000.0,69,2
Travel Consultant,Master's,24,7887600.0,69,1
Travel Consultant,Bachelor's,15,2188800.0,69,0
Travel Consultant,Bachelor's,28,9551400.0,69,0
Travel Consultant,Master's,16,3180700.0,69,1
Travel Consultant,Bachelor's,19,3445500.0,69,0
Travel Consultant,Master's,23,7053800.0,69,1
Travel Consultant,Bachelor's,16,2453600.0,69,0
Travel Consultant,Bachelor's,12,1554600.0,69,0
Travel Consultant,Master's,6,1028800.0,69,1
Travel Consultant,PhD,23,8671100.0,69,2
Travel Consultant,Master's,8,1291700.0,69,1
Travel Consultant,Master's,24,7891400.0,69,1
Travel Consultant,Bachelor's,12,1564300.0,69,0
Travel Consultant,Bachelor's,14,1955200.0,69,0
Travel Consultant,Master's,9,1447100.0,69,1
Travel Consultant,PhD,0,651600.0,69,2
Travel Consultant,PhD,28,15288700.0,69,2
Travel Consultant,Master's,6,1022500.0,69,1
Travel Consultant,Master's,7,1146900.0,69,1
Travel Consultant,Bachelor's,28,9556400.0,69,0
Travel Consultant,PhD,0,632500.0,69,2
Travel Consultant,Bachelor's,10,1250900.0,69,0
Travel Consultant,Bachelor's,19,3441300.0,69,0
Travel Consultant,Bachelor's,0,409000.0,69,0
Travel Consultant,PhD,19,5515000.0,69,2
Travel Consultant,PhD,14,3127700.0,69,2
Travel Consultant,PhD,30,19173200.0,69,2
Event Manager,Bachelor's,20,6266700.0,29,0
Event Manager,Master's,21,9119900.0,29,1
Event Manager,Master's,15,4621200.0,29,1
Event Manager,Bachelor's,12,2534500.0,29,0
Event Manager,PhD,17,7134600.0,29,2
Event Manager,Master's,15,4623400.0,29,1
Event Manager,Bachelor's,1,731500.0,29,0
Event Manager,PhD,27,22177300.0,29,2
Event Manager,Master's,3,1186600.0,29,1
Event Manager,Master's,15,4627400.0,29,1
Event Manager,PhD,5,1836400.0,29,2
Event Manager,PhD,27,22191700.0,29,2
Event Manager,Master's,23,11446100.0,29,1
Event Manager,Master's,30,25317900.0,29,1
Event Manager,PhD,17,7134800.0,29,2
Event Manager,Bachelor's,1,729800.0,29,0
Event Manager,Master's,0,844200.0,29,1
Event Manager,Bachelor's,30,19468600.0,29,0
Event Manager,Master's,0,854400.0,29,1
Event Manager,Bachelor's,28,15528100.0,29,0
Event Manager,Master's,5,1487700.0,29,1
Event Manager,Bachelor's,22,7865400.0,29,0
Event Manager,PhD,27,22185200.0,29,2
Event Manager,PhD,24,15786500.0,29,2
Event Manager,Bachelor's,14,3174700.0,29,0
Event Manager,Master's,0,834600.0,29,1
Event Manager,Bachelor's,15,3561300.0,29,0
Event Manager,Master's,2,1066700.0,29,1
